"X","Y","malpi_aster_w4u3_rit"
586037.927726,4439130.665248,817.000000
586065.203679,4439130.665248,813.000000
586092.479632,4439130.665248,807.000000
586119.755585,4439130.665248,802.000000
586147.031538,4439130.665248,801.000000
586174.307491,4439130.665248,792.000000
586201.583444,4439130.665248,787.000000
586228.859397,4439130.665248,782.000000
586256.135350,4439130.665248,776.000000
586283.411303,4439130.665248,777.000000
586310.687256,4439130.665248,773.000000
586337.963209,4439130.665248,768.000000
586365.239162,4439130.665248,759.000000
586392.515115,4439130.665248,755.000000
586419.791068,4439130.665248,751.000000
586447.067021,4439130.665248,749.000000
581019.152374,4439157.941201,904.000000
581046.428327,4439157.941201,910.000000
581073.704280,4439157.941201,920.000000
581100.980233,4439157.941201,933.000000
581128.256186,4439157.941201,945.000000
581155.532139,4439157.941201,962.000000
581182.808092,4439157.941201,970.000000
581210.084045,4439157.941201,977.000000
581237.359998,4439157.941201,980.000000
581264.635951,4439157.941201,981.000000
581291.911904,4439157.941201,985.000000
581319.187857,4439157.941201,993.000000
581346.463810,4439157.941201,997.000000
581373.739763,4439157.941201,997.000000
581401.015716,4439157.941201,1000.000000
581428.291669,4439157.941201,1000.000000
581455.567622,4439157.941201,1002.000000
581482.843575,4439157.941201,1006.000000
581510.119528,4439157.941201,1013.000000
581537.395481,4439157.941201,1013.000000
581564.671434,4439157.941201,1016.000000
581591.947387,4439157.941201,1022.000000
581619.223340,4439157.941201,1025.000000
581646.499293,4439157.941201,1031.000000
581673.775246,4439157.941201,1036.000000
581701.051199,4439157.941201,1039.000000
581728.327152,4439157.941201,1044.000000
581755.603105,4439157.941201,1054.000000
581782.879058,4439157.941201,1066.000000
581810.155011,4439157.941201,1077.000000
581837.430964,4439157.941201,1081.000000
581864.706917,4439157.941201,1086.000000
581891.982870,4439157.941201,1085.000000
581919.258823,4439157.941201,1080.000000
581946.534776,4439157.941201,1078.000000
581973.810729,4439157.941201,1073.000000
582001.086682,4439157.941201,1072.000000
582028.362635,4439157.941201,1070.000000
582055.638588,4439157.941201,1070.000000
582082.914541,4439157.941201,1074.000000
582110.190494,4439157.941201,1078.000000
582137.466447,4439157.941201,1081.000000
582164.742400,4439157.941201,1085.000000
582192.018353,4439157.941201,1089.000000
582219.294306,4439157.941201,1099.000000
582246.570259,4439157.941201,1099.000000
582273.846212,4439157.941201,1101.000000
582301.122165,4439157.941201,1104.000000
582328.398118,4439157.941201,1106.000000
582355.674071,4439157.941201,1106.000000
582382.950024,4439157.941201,1109.000000
582410.225977,4439157.941201,1125.000000
582437.501930,4439157.941201,1137.000000
582464.777883,4439157.941201,1149.000000
582492.053836,4439157.941201,1162.000000
582519.329789,4439157.941201,1173.000000
582546.605742,4439157.941201,1185.000000
582573.881695,4439157.941201,1241.000000
582601.157648,4439157.941201,1255.000000
582628.433601,4439157.941201,1266.000000
582655.709554,4439157.941201,1274.000000
582682.985507,4439157.941201,1279.000000
582710.261460,4439157.941201,1279.000000
582737.537413,4439157.941201,1277.000000
582764.813366,4439157.941201,1272.000000
582792.089319,4439157.941201,1276.000000
582819.365272,4439157.941201,1274.000000
582846.641225,4439157.941201,1272.000000
582873.917178,4439157.941201,1269.000000
582901.193131,4439157.941201,1264.000000
582928.469084,4439157.941201,1260.000000
582955.745037,4439157.941201,1254.000000
582983.020990,4439157.941201,1250.000000
583010.296943,4439157.941201,1247.000000
583037.572896,4439157.941201,1244.000000
583064.848849,4439157.941201,1243.000000
583092.124802,4439157.941201,1241.000000
583119.400755,4439157.941201,1238.000000
583146.676708,4439157.941201,1234.000000
583173.952661,4439157.941201,1229.000000
583201.228614,4439157.941201,1218.000000
583228.504567,4439157.941201,1211.000000
583255.780520,4439157.941201,1196.000000
583283.056473,4439157.941201,1186.000000
583310.332426,4439157.941201,1172.000000
583337.608379,4439157.941201,1169.000000
583364.884332,4439157.941201,1166.000000
583392.160285,4439157.941201,1162.000000
583419.436238,4439157.941201,1160.000000
583446.712191,4439157.941201,1154.000000
583473.988144,4439157.941201,1137.000000
583501.264097,4439157.941201,1129.000000
583528.540050,4439157.941201,1121.000000
583555.816003,4439157.941201,1108.000000
583583.091956,4439157.941201,1100.000000
583610.367909,4439157.941201,1092.000000
583637.643862,4439157.941201,1088.000000
583664.919815,4439157.941201,1073.000000
583692.195768,4439157.941201,1063.000000
583719.471721,4439157.941201,1047.000000
583746.747674,4439157.941201,1038.000000
583774.023627,4439157.941201,1033.000000
583801.299580,4439157.941201,1020.000000
583828.575533,4439157.941201,1008.000000
583855.851486,4439157.941201,991.000000
583883.127439,4439157.941201,974.000000
583910.403392,4439157.941201,960.000000
583937.679345,4439157.941201,954.000000
583964.955298,4439157.941201,955.000000
583992.231251,4439157.941201,953.000000
584019.507204,4439157.941201,947.000000
584046.783157,4439157.941201,940.000000
584074.059110,4439157.941201,935.000000
584101.335063,4439157.941201,930.000000
584128.611016,4439157.941201,926.000000
584155.886969,4439157.941201,924.000000
584183.162922,4439157.941201,923.000000
584210.438875,4439157.941201,919.000000
584237.714828,4439157.941201,913.000000
584264.990781,4439157.941201,909.000000
584292.266734,4439157.941201,909.000000
584319.542687,4439157.941201,904.000000
584346.818640,4439157.941201,902.000000
584374.094593,4439157.941201,897.000000
584401.370546,4439157.941201,902.000000
584428.646499,4439157.941201,906.000000
584455.922452,4439157.941201,908.000000
584483.198405,4439157.941201,902.000000
584510.474358,4439157.941201,905.000000
584537.750311,4439157.941201,899.000000
584565.026264,4439157.941201,891.000000
584592.302217,4439157.941201,887.000000
584619.578170,4439157.941201,890.000000
584646.854123,4439157.941201,891.000000
584674.130076,4439157.941201,892.000000
584701.406029,4439157.941201,893.000000
584728.681982,4439157.941201,894.000000
584755.957935,4439157.941201,894.000000
584783.233888,4439157.941201,895.000000
584810.509841,4439157.941201,895.000000
584837.785794,4439157.941201,895.000000
584865.061747,4439157.941201,896.000000
584892.337700,4439157.941201,899.000000
584919.613653,4439157.941201,893.000000
584946.889606,4439157.941201,893.000000
584974.165559,4439157.941201,895.000000
585001.441512,4439157.941201,901.000000
585028.717465,4439157.941201,904.000000
585055.993418,4439157.941201,904.000000
585083.269371,4439157.941201,902.000000
585110.545324,4439157.941201,900.000000
585137.821277,4439157.941201,904.000000
585165.097230,4439157.941201,907.000000
585192.373183,4439157.941201,911.000000
585219.649136,4439157.941201,911.000000
585246.925089,4439157.941201,910.000000
585274.201042,4439157.941201,918.000000
585301.476995,4439157.941201,916.000000
585328.752948,4439157.941201,917.000000
585356.028901,4439157.941201,914.000000
585383.304854,4439157.941201,913.000000
585410.580807,4439157.941201,910.000000
585437.856760,4439157.941201,906.000000
585465.132713,4439157.941201,900.000000
585492.408666,4439157.941201,896.000000
585519.684619,4439157.941201,891.000000
585546.960572,4439157.941201,890.000000
585574.236525,4439157.941201,889.000000
585601.512478,4439157.941201,887.000000
585628.788431,4439157.941201,880.000000
585656.064384,4439157.941201,877.000000
585683.340337,4439157.941201,876.000000
585710.616290,4439157.941201,875.000000
585737.892243,4439157.941201,872.000000
585765.168196,4439157.941201,865.000000
585792.444149,4439157.941201,860.000000
585819.720102,4439157.941201,856.000000
585846.996055,4439157.941201,851.000000
585874.272008,4439157.941201,850.000000
585901.547961,4439157.941201,848.000000
585928.823914,4439157.941201,845.000000
585956.099867,4439157.941201,834.000000
585983.375820,4439157.941201,828.000000
586010.651773,4439157.941201,818.000000
586037.927726,4439157.941201,812.000000
586065.203679,4439157.941201,806.000000
586092.479632,4439157.941201,801.000000
586119.755585,4439157.941201,800.000000
586147.031538,4439157.941201,799.000000
586174.307491,4439157.941201,792.000000
586201.583444,4439157.941201,788.000000
586228.859397,4439157.941201,781.000000
586256.135350,4439157.941201,775.000000
586283.411303,4439157.941201,772.000000
586310.687256,4439157.941201,771.000000
586337.963209,4439157.941201,766.000000
586365.239162,4439157.941201,760.000000
586392.515115,4439157.941201,757.000000
586419.791068,4439157.941201,756.000000
586447.067021,4439157.941201,756.000000
581019.152374,4439185.217154,904.000000
581046.428327,4439185.217154,910.000000
581073.704280,4439185.217154,918.000000
581100.980233,4439185.217154,927.000000
581128.256186,4439185.217154,937.000000
581155.532139,4439185.217154,958.000000
581182.808092,4439185.217154,964.000000
581210.084045,4439185.217154,970.000000
581237.359998,4439185.217154,974.000000
581264.635951,4439185.217154,977.000000
581291.911904,4439185.217154,983.000000
581319.187857,4439185.217154,994.000000
581346.463810,4439185.217154,1002.000000
581373.739763,4439185.217154,997.000000
581401.015716,4439185.217154,1000.000000
581428.291669,4439185.217154,1000.000000
581455.567622,4439185.217154,1002.000000
581482.843575,4439185.217154,1006.000000
581510.119528,4439185.217154,1013.000000
581537.395481,4439185.217154,1013.000000
581564.671434,4439185.217154,1016.000000
581591.947387,4439185.217154,1022.000000
581619.223340,4439185.217154,1025.000000
581646.499293,4439185.217154,1031.000000
581673.775246,4439185.217154,1041.000000
581701.051199,4439185.217154,1047.000000
581728.327152,4439185.217154,1055.000000
581755.603105,4439185.217154,1063.000000
581782.879058,4439185.217154,1071.000000
581810.155011,4439185.217154,1077.000000
581837.430964,4439185.217154,1083.000000
581864.706917,4439185.217154,1090.000000
581891.982870,4439185.217154,1087.000000
581919.258823,4439185.217154,1083.000000
581946.534776,4439185.217154,1082.000000
581973.810729,4439185.217154,1081.000000
582001.086682,4439185.217154,1078.000000
582028.362635,4439185.217154,1073.000000
582055.638588,4439185.217154,1072.000000
582082.914541,4439185.217154,1074.000000
582110.190494,4439185.217154,1078.000000
582137.466447,4439185.217154,1082.000000
582164.742400,4439185.217154,1085.000000
582192.018353,4439185.217154,1088.000000
582219.294306,4439185.217154,1095.000000
582246.570259,4439185.217154,1102.000000
582273.846212,4439185.217154,1106.000000
582301.122165,4439185.217154,1108.000000
582328.398118,4439185.217154,1108.000000
582355.674071,4439185.217154,1110.000000
582382.950024,4439185.217154,1112.000000
582410.225977,4439185.217154,1126.000000
582437.501930,4439185.217154,1134.000000
582464.777883,4439185.217154,1141.000000
582492.053836,4439185.217154,1153.000000
582519.329789,4439185.217154,1167.000000
582546.605742,4439185.217154,1184.000000
582573.881695,4439185.217154,1236.000000
582601.157648,4439185.217154,1256.000000
582628.433601,4439185.217154,1268.000000
582655.709554,4439185.217154,1283.000000
582682.985507,4439185.217154,1286.000000
582710.261460,4439185.217154,1286.000000
582737.537413,4439185.217154,1283.000000
582764.813366,4439185.217154,1281.000000
582792.089319,4439185.217154,1282.000000
582819.365272,4439185.217154,1282.000000
582846.641225,4439185.217154,1280.000000
582873.917178,4439185.217154,1279.000000
582901.193131,4439185.217154,1274.000000
582928.469084,4439185.217154,1268.000000
582955.745037,4439185.217154,1260.000000
582983.020990,4439185.217154,1257.000000
583010.296943,4439185.217154,1256.000000
583037.572896,4439185.217154,1256.000000
583064.848849,4439185.217154,1254.000000
583092.124802,4439185.217154,1253.000000
583119.400755,4439185.217154,1247.000000
583146.676708,4439185.217154,1242.000000
583173.952661,4439185.217154,1237.000000
583201.228614,4439185.217154,1229.000000
583228.504567,4439185.217154,1223.000000
583255.780520,4439185.217154,1214.000000
583283.056473,4439185.217154,1209.000000
583310.332426,4439185.217154,1196.000000
583337.608379,4439185.217154,1191.000000
583364.884332,4439185.217154,1186.000000
583392.160285,4439185.217154,1181.000000
583419.436238,4439185.217154,1175.000000
583446.712191,4439185.217154,1170.000000
583473.988144,4439185.217154,1156.000000
583501.264097,4439185.217154,1143.000000
583528.540050,4439185.217154,1131.000000
583555.816003,4439185.217154,1122.000000
583583.091956,4439185.217154,1113.000000
583610.367909,4439185.217154,1107.000000
583637.643862,4439185.217154,1100.000000
583664.919815,4439185.217154,1084.000000
583692.195768,4439185.217154,1079.000000
583719.471721,4439185.217154,1064.000000
583746.747674,4439185.217154,1051.000000
583774.023627,4439185.217154,1041.000000
583801.299580,4439185.217154,1035.000000
583828.575533,4439185.217154,1011.000000
583855.851486,4439185.217154,1000.000000
583883.127439,4439185.217154,990.000000
583910.403392,4439185.217154,971.000000
583937.679345,4439185.217154,964.000000
583964.955298,4439185.217154,964.000000
583992.231251,4439185.217154,961.000000
584019.507204,4439185.217154,950.000000
584046.783157,4439185.217154,944.000000
584074.059110,4439185.217154,937.000000
584101.335063,4439185.217154,934.000000
584128.611016,4439185.217154,934.000000
584155.886969,4439185.217154,931.000000
584183.162922,4439185.217154,923.000000
584210.438875,4439185.217154,919.000000
584237.714828,4439185.217154,913.000000
584264.990781,4439185.217154,909.000000
584292.266734,4439185.217154,909.000000
584319.542687,4439185.217154,904.000000
584346.818640,4439185.217154,902.000000
584374.094593,4439185.217154,897.000000
584401.370546,4439185.217154,902.000000
584428.646499,4439185.217154,906.000000
584455.922452,4439185.217154,908.000000
584483.198405,4439185.217154,907.000000
584510.474358,4439185.217154,908.000000
584537.750311,4439185.217154,905.000000
584565.026264,4439185.217154,895.000000
584592.302217,4439185.217154,896.000000
584619.578170,4439185.217154,897.000000
584646.854123,4439185.217154,899.000000
584674.130076,4439185.217154,898.000000
584701.406029,4439185.217154,897.000000
584728.681982,4439185.217154,896.000000
584755.957935,4439185.217154,896.000000
584783.233888,4439185.217154,898.000000
